,encoding,dataset,features,model,dim_reduction,n_train,n_test,accuracies,roc_auc,encoding_skrub,dim_reduction_skrub,n_train_skrub,n_test_skrub,accuracies_skrub,roc_auc_skrub,gain,gain_percent
482,lm__thenlper/gte-large,spotify,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8657142857142857,0.9360928194592794,skrub__minhash_30,passthrough,1000.0,500.0,0.7928571428571429,0.87088701960937,0.06520579984990937,7.487285765168134
483,lm__thenlper/gte-small,spotify,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8511428571428572,0.9250372231460142,skrub__minhash_30,passthrough,1000.0,500.0,0.7928571428571429,0.87088701960937,0.05415020353664424,6.217821866369408
484,openai__,spotify,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.868,0.9446354093678812,skrub__minhash_30,passthrough,1000.0,500.0,0.7928571428571429,0.87088701960937,0.07374838975851117,8.468192555170988
485,skrub__minhash_30,spotify,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.7928571428571429,0.87088701960937,skrub__minhash_30,passthrough,1000.0,500.0,0.7928571428571429,0.87088701960937,0.0,0.0
486,fasttext__30,us_accidents_counts,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.71,0.7553990428132787,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.030147483197055625,4.156831212194646
487,hf__EleutherAI/pythia-1.4b,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6728571428571428,0.7489824900008332,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.02373093038461005,3.272096429157298
488,hf__EleutherAI/pythia-160m,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6717142857142857,0.7508494425698446,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.02559788295362153,3.5295178085748624
489,hf__EleutherAI/pythia-1b,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.668,0.7442961605566237,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.019044600940400613,2.625930366903082
490,hf__EleutherAI/pythia-2.8b,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6645714285714286,0.7500117482892081,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.024760188672985017,3.414013847290065
491,hf__EleutherAI/pythia-410m,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6674285714285715,0.7417527989944706,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.016501239378247434,2.275243556453611
492,hf__EleutherAI/pythia-6.9b,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.679142857142857,0.7548699190574022,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.029618359441179076,4.083873939802631
493,hf__EleutherAI/pythia-70m,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6574285714285715,0.7394146499728981,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.014163090356674957,1.9528521061257078
494,hf__bert-base-cased,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.688,0.7649238681839395,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.03967230856771642,5.470144536981012
495,hf__bert-large-cased,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6768571428571429,0.7578359917946377,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.03258443217841456,4.492845516341538
496,hf__huggyllama/llama-7b,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6931428571428572,0.7691173026905379,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.04386574307431479,6.048348671945904
497,hf__meta-llama/Llama-2-7b-hf,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6905714285714285,0.7662634582088933,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.04101189859267018,5.654851485513825
498,hf__microsoft/deberta-v3-base,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6900000000000001,0.7621448238941647,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.036893264277941595,5.086961039761731
499,hf__microsoft/deberta-v3-large,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6862857142857143,0.7678709715019558,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.042619411885732705,5.876500549448712
500,hf__mistralai/Mistral-7B-v0.1,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6974285714285714,0.7676979534290123,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.04244639381278914,5.85264426528779
501,hf__roberta-base,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6642857142857144,0.7368663258402096,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.011614766223986495,1.6014810406105997
502,hf__roberta-large,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6734285714285715,0.7522837289785091,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.02703216936228603,3.727281796758972
503,lm__BAAI/bge-large-en-v1.5,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6834285714285714,0.760665538116598,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.035413978500374865,4.882992394958056
504,lm__BAAI/bge-small-en-v1.5,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6614285714285714,0.7400959988440624,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.01484443922783929,2.0467986633071744
505,lm__TaylorAI/bge-micro,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6468571428571429,0.6981014496421908,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,-0.027150109974032333,-3.743543824766015
506,lm__TaylorAI/bge-micro-v2,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6537142857142858,0.7017627674808862,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,-0.023488792135336944,-3.238709634456541
507,lm__TaylorAI/gte-tiny,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6828571428571429,0.7465809230655213,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.021329363449298144,2.94096071445677
508,lm__all-MiniLM-L12-v2,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6731428571428572,0.7498381693253924,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.02458660970916926,3.3900802257053546
509,lm__all-MiniLM-L6-v2,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6762857142857143,0.7374863869948498,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.01223482737862669,1.6869770518109493
510,lm__all-distilroberta-v1,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6628571428571428,0.7466487729987653,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.02139721338254219,2.9503160798254364
511,lm__gtr-t5-base,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6617142857142857,0.7348504537126738,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.00959889409645065,1.3235261571212666
512,lm__gtr-t5-xl,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6688571428571429,0.7482260116293237,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.022974452013100555,3.1677907766593156
513,lm__gtr-t5-xxl,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6771428571428572,0.7566996256493825,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.031448066033159416,4.336159725020184
514,lm__intfloat/e5-base,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6725714285714286,0.7469234870351947,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.021671927418971615,2.9881945280392936
515,lm__intfloat/e5-base-v2,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6762857142857143,0.7578636576226351,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.03261209800641196,4.4966601690135075
516,lm__intfloat/e5-large,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.676,0.752670665051265,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.02741910543504189,3.780633777547626
517,lm__intfloat/e5-large-v2,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6834285714285714,0.7609176788205344,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.035666119204311286,4.917758360035035
518,lm__intfloat/e5-small,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6682857142857143,0.7364767235300993,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.01122516391387618,1.5477614305050416
519,lm__intfloat/e5-small-v2,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6694285714285714,0.7474991796941086,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.0222476200778855,3.0675728694272832
520,lm__intfloat/multilingual-e5-base,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6719999999999999,0.7453630789805022,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.02011151936427913,2.773040484728005
521,lm__intfloat/multilingual-e5-large,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6705714285714286,0.7495880769347613,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.024336517318538142,3.3555966886050057
522,lm__intfloat/multilingual-e5-small,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6719999999999999,0.749280980474836,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.024029420858612927,3.3132532484767667
523,lm__jinaai/jina-embedding-b-en-v1,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6697142857142857,0.7474107816510767,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.022159222034853543,3.0553842650927083
524,lm__jinaai/jina-embedding-l-en-v1,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6774285714285714,0.749719811766987,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.02446825215076387,3.373760707762088
525,lm__jinaai/jina-embedding-s-en-v1,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6805714285714286,0.7541402253866727,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.028888665770449573,3.9832614473433754
526,lm__llmrails/ember-v1,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6845714285714285,0.7618471891899178,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.036595629573694666,5.045922216707779
527,lm__msmarco-bert-co-condensor,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6742857142857144,0.7418249443025873,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.016573384686364157,2.285191181820304
528,lm__nthakur/contriever-base-msmarco,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6642857142857144,0.7343639229480475,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.009112363331824413,1.256441742317155
529,lm__paraphrase-multilingual-MiniLM-L12-v2,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6708571428571428,0.7420391288503195,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.01678756923409641,2.314723630926045
530,lm__paraphrase-multilingual-mpnet-base-v2,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6737142857142857,0.7377245807853529,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.012473021169129739,1.7198199719460114
531,lm__sentence-t5-base,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.690857142857143,0.7653335847044461,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.040082025088223006,5.526637558619379
532,lm__sentence-t5-large,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6751428571428572,0.7555448696694029,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.03029331005317981,4.176938284587755
533,lm__sentence-t5-xl,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6857142857142857,0.7613211495775961,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.036069589961372994,4.973390195873514
534,lm__sentence-t5-xxl,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6765714285714287,0.7635726380649934,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.03832107844877031,5.283832615134042
535,lm__thenlper/gte-base,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6911428571428572,0.7645909392308845,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.039339379614661385,5.424239230244242
536,lm__thenlper/gte-large,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6851428571428572,0.7615040107202519,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.03625245110402875,4.998603673904849
537,lm__thenlper/gte-small,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6665714285714286,0.7448237601776811,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.01957220056145803,2.6986774867212877
538,openai__,us_accidents_counts,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6788571428571428,0.7556368439249947,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.030385284308771632,4.189619988525144
539,skrub__minhash_30,us_accidents_counts,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,skrub__minhash_30,passthrough,1000.0,500.0,0.6617142857142858,0.7252515596162231,0.0,0.0
540,fasttext__30,us_accidents_severity,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.6639999999999999,0.7327937764522903,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,0.000635600568503758,0.08681191980633501
541,hf__EleutherAI/pythia-1.4b,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6691428571428572,0.7389654350255193,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,0.006807259141732747,0.9297525269748875
542,hf__EleutherAI/pythia-160m,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6722857142857144,0.729535982491406,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,-0.0026221933923804563,-0.35814575029708745
543,hf__EleutherAI/pythia-1b,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6725714285714286,0.7326904413973726,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,0.0005322655135860943,0.07269815882935375
544,hf__EleutherAI/pythia-2.8b,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6702857142857143,0.736624083739822,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,0.0044659078560355114,0.6099648959932359
545,hf__EleutherAI/pythia-410m,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6668571428571429,0.7276595862156359,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,-0.004498589668150643,-0.6144286598617035
546,hf__EleutherAI/pythia-6.9b,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6745714285714285,0.7409961231952923,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,0.008837947311505778,1.207109010404413
547,hf__EleutherAI/pythia-70m,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6691428571428572,0.7283361381672099,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,-0.0038220377165766317,-0.5220234974448054
548,hf__bert-base-cased,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6637142857142857,0.7258929989111922,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,-0.006265176972594322,-0.8557135847088835
549,hf__bert-large-cased,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6645714285714286,0.7285967671566611,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,-0.0035614087271254036,-0.4864261363777622
550,hf__huggyllama/llama-7b,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6817142857142857,0.7416027656054573,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,0.009444589721670837,1.2899657523144223
551,hf__meta-llama/Llama-2-7b-hf,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6791428571428572,0.7428844937203649,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,0.010726317836578403,1.465027392971565
552,hf__microsoft/deberta-v3-base,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6725714285714286,0.7369143652148601,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,0.004756189331073579,0.6496122679136095
553,hf__microsoft/deberta-v3-large,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6654285714285715,0.7394706786324211,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,0.007312502748634597,0.998759966015225
554,hf__mistralai/Mistral-7B-v0.1,us_accidents_severity,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6777142857142857,0.7369534837757484,skrub__minhash_30,passthrough,1000.0,500.0,0.6657142857142857,0.7321581758837865,0.00479530789196192,0.6549551790736359
